"","X","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","event.notes","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","notes","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter"
"6547",6547,2012,"2012-08-28","DY1203",3,20120303043,"CAN","S","S",0,"56-165",2,"Bering Sea","SEBS",55.9763,-164.9848,"Water speed 3.8",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",51,"TL",NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"6548",6548,2012,"2012-08-28","DY1203",3,20120303043,"CAN","S","S",0,"56-165",2,"Bering Sea","SEBS",55.9763,-164.9848,"Water speed 3.8",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",75,"TL",NA,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"6549",6549,2012,"2012-08-28","DY1203",3,20120303043,"CAN","S","S",0,"56-165",2,"Bering Sea","SEBS",55.9763,-164.9848,"Water speed 3.8",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",56,"TL",NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"6550",6550,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA
"6551",6551,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA
"6552",6552,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA
"6553",6553,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",45,"TL",NA,NA,NA,NA,0,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"6554",6554,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA
"6555",6555,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
"6556",6556,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",49,"TL",NA,NA,NA,NA,0,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA
"6557",6557,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",50,"TL",NA,NA,NA,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA
"6558",6558,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
"6559",6559,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",43,"TL",NA,NA,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
"6560",6560,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",67,"TL",NA,NA,NA,NA,0,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA
"6561",6561,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",53,"TL",NA,NA,NA,NA,0,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA
"6562",6562,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA
"6563",6563,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",39,"TL",NA,NA,NA,NA,0,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA
"6564",6564,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
"6565",6565,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA
"6566",6566,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
"6567",6567,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA
"6568",6568,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA
"6569",6569,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",38,"TL",NA,NA,NA,NA,0,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"6570",6570,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",49,"TL",NA,NA,NA,NA,0,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA
"6571",6571,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",55,"TL",NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"6572",6572,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"TL",NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"6573",6573,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"6574",6574,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",56,"TL",NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"6575",6575,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"6576",6576,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"6577",6577,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"6578",6578,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",49,"TL",NA,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"6579",6579,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"6580",6580,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",40,"TL",NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"6581",6581,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",42,"TL",NA,NA,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"6582",6582,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",50,"TL",NA,NA,NA,NA,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"6583",6583,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",44,"TL",NA,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"6584",6584,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
"6585",6585,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",38,"TL",NA,NA,NA,NA,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
"6586",6586,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"6587",6587,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",54,"TL",NA,NA,NA,NA,0,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"6588",6588,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"6589",6589,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",56,"TL",NA,NA,NA,NA,0,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"6590",6590,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",72,"TL",NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
"6591",6591,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",43,"TL",NA,NA,NA,NA,0,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
"6592",6592,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",49,"TL",NA,NA,NA,NA,0,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
"6593",6593,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
"6594",6594,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",45,"TL",NA,NA,NA,NA,0,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"6595",6595,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",47,"TL",NA,NA,NA,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
"6596",6596,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"6597",6597,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",53,"TL",NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"6598",6598,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",57,"TL",NA,NA,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"6599",6599,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
"6600",6600,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
"6601",6601,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
"6602",6602,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",51,"TL",NA,NA,NA,NA,0,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
"6603",6603,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"6604",6604,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",52,"TL",NA,NA,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
"6605",6605,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",40,"TL",NA,NA,NA,NA,0,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"6606",6606,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
"6607",6607,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA
"6608",6608,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
"6609",6609,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",53,"TL",NA,NA,NA,NA,0,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"6610",6610,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",47,"TL",NA,NA,NA,NA,0,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"6611",6611,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",46,"TL",NA,NA,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
"6612",6612,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",50,"TL",NA,NA,NA,NA,0,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
"6613",6613,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",51,"TL",NA,NA,NA,NA,0,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
"6614",6614,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",50,"TL",NA,NA,NA,NA,0,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"6615",6615,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",48,"TL",NA,NA,NA,NA,0,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
"6616",6616,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA
"6617",6617,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",55,"TL",NA,NA,NA,NA,0,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
"6618",6618,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",45,"TL",NA,NA,NA,NA,0,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
"6619",6619,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",49,"TL",NA,NA,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
"6620",6620,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",45,"TL",NA,NA,NA,NA,0,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
"6621",6621,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",41,"TL",NA,NA,NA,NA,0,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
"6622",6622,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",58,"TL",NA,NA,NA,NA,0,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA
"6623",6623,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",55,"TL",NA,NA,NA,NA,0,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
"6624",6624,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",61,"TL",NA,NA,NA,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA
"6625",6625,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",42,"TL",NA,NA,NA,NA,0,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
"6626",6626,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",44,"TL",NA,NA,NA,NA,0,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
"6627",6627,2012,"2012-08-28","DY1203",3,20120303045,"CAN","S","S",0,"55.5-165",4,"Bering Sea","SEBS",55.5448,-165.0012,"3.8 knots water speed",164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",53,"TL",NA,NA,NA,NA,0,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA
